Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-11-21 19:00:00,Australia,New South Wales,AU-NSW,585.93,638.43,21.95,21.95,opennem.org.au,false,
2023-11-21 20:00:00,Australia,New South Wales,AU-NSW,483.63,535.2,35.85,35.85,opennem.org.au,false,
2023-11-21 21:00:00,Australia,New South Wales,AU-NSW,416.25,466.84,45.21,45.21,opennem.org.au,false,
2023-11-21 22:00:00,Australia,New South Wales,AU-NSW,372.47,422.69,50.97,50.97,opennem.org.au,false,
2023-11-21 23:00:00,Australia,New South Wales,AU-NSW,342.75,393.3,54.83,54.83,opennem.org.au,false,
2023-11-22 00:00:00,Australia,New South Wales,AU-NSW,297.82,347.79,60.75,60.75,opennem.org.au,false,
2023-11-22 01:00:00,Australia,New South Wales,AU-NSW,285.07,334.57,62.74,62.74,opennem.org.au,false,
2023-11-22 02:00:00,Australia,New South Wales,AU-NSW,273.14,322.45,64.18,64.18,opennem.org.au,false,
2023-11-22 03:00:00,Australia,New South Wales,AU-NSW,308.92,358.81,59.25,59.25,opennem.org.au,false,
2023-11-22 04:00:00,Australia,New South Wales,AU-NSW,329.09,379.16,56.04,56.04,opennem.org.au,false,
2023-11-22 05:00:00,Australia,New South Wales,AU-NSW,375.34,426.78,48.72,48.72,opennem.org.au,false,
2023-11-22 06:00:00,Australia,New South Wales,AU-NSW,388.7,441.2,44.94,44.94,opennem.org.au,false,
2023-11-22 07:00:00,Australia,New South Wales,AU-NSW,409.36,462.3,41.19,41.19,opennem.org.au,false,
2023-11-22 08:00:00,Australia,New South Wales,AU-NSW,472.22,525.25,33.17,33.17,opennem.org.au,false,
2023-11-22 09:00:00,Australia,New South Wales,AU-NSW,508.61,560.02,30.21,30.21,opennem.org.au,false,
2023-11-22 10:00:00,Australia,New South Wales,AU-NSW,513.19,565.64,28.7,28.7,opennem.org.au,false,
2023-11-22 11:00:00,Australia,New South Wales,AU-NSW,518.43,569.76,28.52,28.52,opennem.org.au,false,
2023-11-22 12:00:00,Australia,New South Wales,AU-NSW,510.98,559.61,30.73,30.73,opennem.org.au,false,
2023-11-22 13:00:00,Australia,New South Wales,AU-NSW,514.5,561.4,31.51,31.51,opennem.org.au,false,
2023-11-22 14:00:00,Australia,New South Wales,AU-NSW,527.76,573.95,30.56,30.56,opennem.org.au,false,
2023-11-22 15:00:00,Australia,New South Wales,AU-NSW,547.69,594.77,27.94,27.94,opennem.org.au,false,
2023-11-22 16:00:00,Australia,New South Wales,AU-NSW,566.63,614.86,25.44,25.44,opennem.org.au,false,
2023-11-22 17:00:00,Australia,New South Wales,AU-NSW,582.42,631.72,23.36,23.36,opennem.org.au,false,
2023-11-22 18:00:00,Australia,New South Wales,AU-NSW,588.07,637.9,22.62,22.62,opennem.org.au,false,
2023-11-22 19:00:00,Australia,New South Wales,AU-NSW,545.84,594.23,28.18,28.18,opennem.org.au,false,
2023-11-22 20:00:00,Australia,New South Wales,AU-NSW,488.22,536.64,35.74,35.74,opennem.org.au,false,
2023-11-22 21:00:00,Australia,New South Wales,AU-NSW,419.85,467.77,44.76,44.76,opennem.org.au,false,
2023-11-22 22:00:00,Australia,New South Wales,AU-NSW,370.39,418.06,51.25,51.25,opennem.org.au,false,
2023-11-22 23:00:00,Australia,New South Wales,AU-NSW,335.68,383.04,55.8,55.8,opennem.org.au,false,
2023-11-23 00:00:00,Australia,New South Wales,AU-NSW,303.5,350.51,60.02,60.02,opennem.org.au,false,
2023-11-23 01:00:00,Australia,New South Wales,AU-NSW,283.97,331.09,62.59,62.59,opennem.org.au,false,
2023-11-23 02:00:00,Australia,New South Wales,AU-NSW,298.94,346.51,60.55,60.55,opennem.org.au,false,
2023-11-23 03:00:00,Australia,New South Wales,AU-NSW,280.95,327.33,62.98,62.98,opennem.org.au,false,
2023-11-23 04:00:00,Australia,New South Wales,AU-NSW,329.81,376.44,56.54,56.54,opennem.org.au,false,
2023-11-23 05:00:00,Australia,New South Wales,AU-NSW,397.92,445.39,47.5,47.5,opennem.org.au,false,
2023-11-23 06:00:00,Australia,New South Wales,AU-NSW,455.88,504.4,39.26,39.26,opennem.org.au,false,
2023-11-23 07:00:00,Australia,New South Wales,AU-NSW,494.8,542.98,34.08,34.08,opennem.org.au,false,
2023-11-23 08:00:00,Australia,New South Wales,AU-NSW,523.82,571.78,30.27,30.27,opennem.org.au,false,
2023-11-23 09:00:00,Australia,New South Wales,AU-NSW,544.09,592.37,27.7,27.7,opennem.org.au,false,
2023-11-23 10:00:00,Australia,New South Wales,AU-NSW,539.41,586.59,28.68,28.68,opennem.org.au,false,
2023-11-23 11:00:00,Australia,New South Wales,AU-NSW,546.16,593.24,28.13,28.13,opennem.org.au,false,
2023-11-23 12:00:00,Australia,New South Wales,AU-NSW,545.52,592.77,28.1,28.1,opennem.org.au,false,
2023-11-23 13:00:00,Australia,New South Wales,AU-NSW,552.46,600.44,27.07,27.07,opennem.org.au,false,
2023-11-23 14:00:00,Australia,New South Wales,AU-NSW,548.35,596.09,27.59,27.59,opennem.org.au,false,
2023-11-23 15:00:00,Australia,New South Wales,AU-NSW,549.7,597.21,27.51,27.51,opennem.org.au,false,
2023-11-23 16:00:00,Australia,New South Wales,AU-NSW,556.18,603.79,26.78,26.78,opennem.org.au,false,
2023-11-23 17:00:00,Australia,New South Wales,AU-NSW,558.15,605.77,26.56,26.56,opennem.org.au,false,
2023-11-23 18:00:00,Australia,New South Wales,AU-NSW,561.39,609.35,26.13,26.13,opennem.org.au,false,
2023-11-23 19:00:00,Australia,New South Wales,AU-NSW,568.12,617.21,25.16,25.16,opennem.org.au,false,
2023-11-23 20:00:00,Australia,New South Wales,AU-NSW,541.39,591.69,28.36,28.36,opennem.org.au,false,
2023-11-23 21:00:00,Australia,New South Wales,AU-NSW,494.43,544.24,34.7,34.7,opennem.org.au,false,
2023-11-23 22:00:00,Australia,New South Wales,AU-NSW,442.66,491.49,41.62,41.62,opennem.org.au,false,
2023-11-23 23:00:00,Australia,New South Wales,AU-NSW,392.84,441.17,48.21,48.21,opennem.org.au,false,
2023-11-24 00:00:00,Australia,New South Wales,AU-NSW,372.69,421.12,50.94,50.94,opennem.org.au,false,
2023-11-24 01:00:00,Australia,New South Wales,AU-NSW,376.62,426.04,50.36,50.36,opennem.org.au,false,
2023-11-24 02:00:00,Australia,New South Wales,AU-NSW,393.45,443.58,48.2,48.2,opennem.org.au,false,
2023-11-24 03:00:00,Australia,New South Wales,AU-NSW,431.54,482.65,43.12,43.12,opennem.org.au,false,
2023-11-24 04:00:00,Australia,New South Wales,AU-NSW,470.04,521.9,37.88,37.88,opennem.org.au,false,
2023-11-24 05:00:00,Australia,New South Wales,AU-NSW,488.84,541.8,34.78,34.78,opennem.org.au,false,
2023-11-24 06:00:00,Australia,New South Wales,AU-NSW,513.51,567.65,31.01,31.01,opennem.org.au,false,
2023-11-24 07:00:00,Australia,New South Wales,AU-NSW,539.78,594.34,27.16,27.16,opennem.org.au,false,
2023-11-24 08:00:00,Australia,New South Wales,AU-NSW,587.46,642.17,21.26,21.26,opennem.org.au,false,
2023-11-24 09:00:00,Australia,New South Wales,AU-NSW,622.07,677.09,16.79,16.79,opennem.org.au,false,
2023-11-24 10:00:00,Australia,New South Wales,AU-NSW,638.27,695.46,13.65,13.65,opennem.org.au,false,
2023-11-24 11:00:00,Australia,New South Wales,AU-NSW,629.5,687.81,13.63,13.63,opennem.org.au,false,
2023-11-24 12:00:00,Australia,New South Wales,AU-NSW,633.66,689.63,14.7,14.7,opennem.org.au,false,
2023-11-24 13:00:00,Australia,New South Wales,AU-NSW,629.74,684.04,16.06,16.06,opennem.org.au,false,
2023-11-24 14:00:00,Australia,New South Wales,AU-NSW,625.84,678.36,17.51,17.51,opennem.org.au,false,
2023-11-24 15:00:00,Australia,New South Wales,AU-NSW,625.88,678.22,17.65,17.65,opennem.org.au,false,
2023-11-24 16:00:00,Australia,New South Wales,AU-NSW,630.72,683.45,16.98,16.98,opennem.org.au,false,
2023-11-24 17:00:00,Australia,New South Wales,AU-NSW,635.03,687.99,16.43,16.43,opennem.org.au,false,
2023-11-24 18:00:00,Australia,New South Wales,AU-NSW,646.51,700.56,14.74,14.74,opennem.org.au,false,
2023-11-24 19:00:00,Australia,New South Wales,AU-NSW,646.9,701.78,14.49,14.49,opennem.org.au,false,
2023-11-24 20:00:00,Australia,New South Wales,AU-NSW,560.64,614.1,25.95,25.95,opennem.org.au,false,
2023-11-24 21:00:00,Australia,New South Wales,AU-NSW,530.48,584.39,29.96,29.96,opennem.org.au,false,
2023-11-24 22:00:00,Australia,New South Wales,AU-NSW,505.33,558.7,33.7,33.7,opennem.org.au,false,
2023-11-24 23:00:00,Australia,New South Wales,AU-NSW,489.01,542.27,35.64,35.64,opennem.org.au,false,
2023-11-25 00:00:00,Australia,New South Wales,AU-NSW,451.37,503.66,40.58,40.58,opennem.org.au,false,
2023-11-25 01:00:00,Australia,New South Wales,AU-NSW,406.4,458.01,46.51,46.51,opennem.org.au,false,
2023-11-25 02:00:00,Australia,New South Wales,AU-NSW,389.17,440.53,48.78,48.78,opennem.org.au,false,
2023-11-25 03:00:00,Australia,New South Wales,AU-NSW,416.11,468.49,45.21,45.21,opennem.org.au,false,
2023-11-25 04:00:00,Australia,New South Wales,AU-NSW,444.04,497.31,41.52,41.52,opennem.org.au,false,
2023-11-25 05:00:00,Australia,New South Wales,AU-NSW,472.51,525.65,37.8,37.8,opennem.org.au,false,
2023-11-25 06:00:00,Australia,New South Wales,AU-NSW,497.17,550.28,34.69,34.69,opennem.org.au,false,
2023-11-25 07:00:00,Australia,New South Wales,AU-NSW,527.73,580.94,30.57,30.57,opennem.org.au,false,
2023-11-25 08:00:00,Australia,New South Wales,AU-NSW,601.28,654.64,21.05,21.05,opennem.org.au,false,
2023-11-25 09:00:00,Australia,New South Wales,AU-NSW,662.03,716.79,13.25,13.25,opennem.org.au,false,
2023-11-25 10:00:00,Australia,New South Wales,AU-NSW,660.67,715.47,13.03,13.03,opennem.org.au,false,
2023-11-25 11:00:00,Australia,New South Wales,AU-NSW,652.93,707.47,13.85,13.85,opennem.org.au,false,
2023-11-25 12:00:00,Australia,New South Wales,AU-NSW,646.69,700.78,14.69,14.69,opennem.org.au,false,
2023-11-25 13:00:00,Australia,New South Wales,AU-NSW,626.97,679.66,17.34,17.34,opennem.org.au,false,
2023-11-25 14:00:00,Australia,New South Wales,AU-NSW,609.17,660.69,19.7,19.7,opennem.org.au,false,
2023-11-25 15:00:00,Australia,New South Wales,AU-NSW,599.0,649.67,21.17,21.17,opennem.org.au,false,
2023-11-25 16:00:00,Australia,New South Wales,AU-NSW,592.72,642.91,22.02,22.02,opennem.org.au,false,
2023-11-25 17:00:00,Australia,New South Wales,AU-NSW,581.64,631.12,23.47,23.47,opennem.org.au,false,
2023-11-25 18:00:00,Australia,New South Wales,AU-NSW,589.13,638.99,22.48,22.48,opennem.org.au,false,
2023-11-25 19:00:00,Australia,New South Wales,AU-NSW,576.46,626.71,24.14,24.14,opennem.org.au,false,
2023-11-25 20:00:00,Australia,New South Wales,AU-NSW,435.3,483.99,42.7,42.7,opennem.org.au,false,
2023-11-25 21:00:00,Australia,New South Wales,AU-NSW,320.51,367.82,57.82,57.82,opennem.org.au,false,
2023-11-25 22:00:00,Australia,New South Wales,AU-NSW,262.19,309.14,65.48,65.48,opennem.org.au,false,
2023-11-25 23:00:00,Australia,New South Wales,AU-NSW,225.67,272.15,70.28,70.28,opennem.org.au,false,
2023-11-26 00:00:00,Australia,New South Wales,AU-NSW,197.73,243.56,73.98,73.98,opennem.org.au,false,
2023-11-26 01:00:00,Australia,New South Wales,AU-NSW,192.52,237.81,74.7,74.7,opennem.org.au,false,
2023-11-26 02:00:00,Australia,New South Wales,AU-NSW,204.39,249.62,73.09,73.09,opennem.org.au,false,
2023-11-26 03:00:00,Australia,New South Wales,AU-NSW,227.94,273.88,69.96,69.96,opennem.org.au,false,
2023-11-26 04:00:00,Australia,New South Wales,AU-NSW,276.79,323.83,63.54,63.54,opennem.org.au,false,
2023-11-26 05:00:00,Australia,New South Wales,AU-NSW,336.03,384.53,55.74,55.74,opennem.org.au,false,
2023-11-26 06:00:00,Australia,New South Wales,AU-NSW,418.97,469.21,44.85,44.85,opennem.org.au,false,
2023-11-26 07:00:00,Australia,New South Wales,AU-NSW,480.72,532.03,36.91,36.91,opennem.org.au,false,
2023-11-26 08:00:00,Australia,New South Wales,AU-NSW,595.95,649.04,21.88,21.88,opennem.org.au,false,
2023-11-26 09:00:00,Australia,New South Wales,AU-NSW,660.89,715.26,13.48,13.48,opennem.org.au,false,
2023-11-26 10:00:00,Australia,New South Wales,AU-NSW,679.81,735.29,10.79,10.79,opennem.org.au,false,
2023-11-26 11:00:00,Australia,New South Wales,AU-NSW,678.03,733.36,10.87,10.87,opennem.org.au,false,
2023-11-26 12:00:00,Australia,New South Wales,AU-NSW,675.28,730.42,11.16,11.16,opennem.org.au,false,
2023-11-26 13:00:00,Australia,New South Wales,AU-NSW,673.81,728.81,11.38,11.38,opennem.org.au,false,
2023-11-26 14:00:00,Australia,New South Wales,AU-NSW,676.44,731.53,11.05,11.05,opennem.org.au,false,
2023-11-26 15:00:00,Australia,New South Wales,AU-NSW,670.78,725.58,11.75,11.75,opennem.org.au,false,
2023-11-26 16:00:00,Australia,New South Wales,AU-NSW,659.22,713.44,13.29,13.29,opennem.org.au,false,
2023-11-26 17:00:00,Australia,New South Wales,AU-NSW,670.0,724.86,11.84,11.84,opennem.org.au,false,
2023-11-26 18:00:00,Australia,New South Wales,AU-NSW,664.68,719.47,12.54,12.54,opennem.org.au,false,
2023-11-26 19:00:00,Australia,New South Wales,AU-NSW,641.46,696.64,15.61,15.61,opennem.org.au,false,
2023-11-26 20:00:00,Australia,New South Wales,AU-NSW,495.2,548.86,34.84,34.84,opennem.org.au,false,
2023-11-26 21:00:00,Australia,New South Wales,AU-NSW,403.29,455.66,46.95,46.95,opennem.org.au,false,
2023-11-26 22:00:00,Australia,New South Wales,AU-NSW,343.96,395.22,54.74,54.74,opennem.org.au,false,
2023-11-26 23:00:00,Australia,New South Wales,AU-NSW,284.91,334.84,62.5,62.5,opennem.org.au,false,
2023-11-27 00:00:00,Australia,New South Wales,AU-NSW,248.82,297.95,67.23,67.23,opennem.org.au,false,
2023-11-27 01:00:00,Australia,New South Wales,AU-NSW,248.97,297.89,67.21,67.21,opennem.org.au,false,
2023-11-27 02:00:00,Australia,New South Wales,AU-NSW,257.31,306.32,66.11,66.11,opennem.org.au,false,
2023-11-27 03:00:00,Australia,New South Wales,AU-NSW,280.62,329.84,63.07,63.07,opennem.org.au,false,
2023-11-27 04:00:00,Australia,New South Wales,AU-NSW,332.84,382.76,56.2,56.2,opennem.org.au,false,
2023-11-27 05:00:00,Australia,New South Wales,AU-NSW,389.12,440.0,48.82,48.82,opennem.org.au,false,
2023-11-27 06:00:00,Australia,New South Wales,AU-NSW,446.56,498.02,41.35,41.35,opennem.org.au,false,
2023-11-27 07:00:00,Australia,New South Wales,AU-NSW,501.02,552.19,34.55,34.55,opennem.org.au,false,
2023-11-27 08:00:00,Australia,New South Wales,AU-NSW,560.11,610.17,26.59,26.59,opennem.org.au,false,
2023-11-27 09:00:00,Australia,New South Wales,AU-NSW,567.11,615.98,25.44,25.44,opennem.org.au,false,
2023-11-27 10:00:00,Australia,New South Wales,AU-NSW,566.79,615.28,25.41,25.41,opennem.org.au,false,
2023-11-27 11:00:00,Australia,New South Wales,AU-NSW,555.55,603.54,26.89,26.89,opennem.org.au,false,
2023-11-27 12:00:00,Australia,New South Wales,AU-NSW,549.53,597.22,27.67,27.67,opennem.org.au,false,
2023-11-27 13:00:00,Australia,New South Wales,AU-NSW,555.74,603.79,26.86,26.86,opennem.org.au,false,
2023-11-27 14:00:00,Australia,New South Wales,AU-NSW,580.97,630.39,23.56,23.56,opennem.org.au,false,
2023-11-27 15:00:00,Australia,New South Wales,AU-NSW,607.61,658.38,20.02,20.02,opennem.org.au,false,
2023-11-27 16:00:00,Australia,New South Wales,AU-NSW,620.96,672.48,18.26,18.26,opennem.org.au,false,
2023-11-27 17:00:00,Australia,New South Wales,AU-NSW,649.59,702.9,14.48,14.48,opennem.org.au,false,
2023-11-27 18:00:00,Australia,New South Wales,AU-NSW,671.17,725.87,11.67,11.67,opennem.org.au,false,
2023-11-27 19:00:00,Australia,New South Wales,AU-NSW,676.57,732.13,10.96,10.96,opennem.org.au,false,
2023-11-27 20:00:00,Australia,New South Wales,AU-NSW,624.08,679.06,17.83,17.83,opennem.org.au,false,
2023-11-27 21:00:00,Australia,New South Wales,AU-NSW,577.96,632.22,23.93,23.93,opennem.org.au,false,
2023-11-27 22:00:00,Australia,New South Wales,AU-NSW,569.22,624.04,25.04,25.04,opennem.org.au,false,
2023-11-27 23:00:00,Australia,New South Wales,AU-NSW,529.19,583.04,30.34,30.34,opennem.org.au,false,
2023-11-28 00:00:00,Australia,New South Wales,AU-NSW,501.77,555.68,33.94,33.94,opennem.org.au,false,
2023-11-28 01:00:00,Australia,New South Wales,AU-NSW,477.04,530.11,37.19,37.19,opennem.org.au,false,
2023-11-28 02:00:00,Australia,New South Wales,AU-NSW,465.8,518.12,38.7,38.7,opennem.org.au,false,
2023-11-28 03:00:00,Australia,New South Wales,AU-NSW,449.49,500.96,40.87,40.87,opennem.org.au,false,
2023-11-28 04:00:00,Australia,New South Wales,AU-NSW,475.88,527.75,37.37,37.37,opennem.org.au,false,
2023-11-28 05:00:00,Australia,New South Wales,AU-NSW,499.89,551.55,34.22,34.22,opennem.org.au,false,
2023-11-28 06:00:00,Australia,New South Wales,AU-NSW,521.52,572.27,31.35,31.35,opennem.org.au,false,
2023-11-28 07:00:00,Australia,New South Wales,AU-NSW,534.25,583.9,29.73,29.73,opennem.org.au,false,
2023-11-28 08:00:00,Australia,New South Wales,AU-NSW,550.86,599.44,27.57,27.57,opennem.org.au,false,
2023-11-28 09:00:00,Australia,New South Wales,AU-NSW,558.56,607.05,26.54,26.54,opennem.org.au,false,
2023-11-28 10:00:00,Australia,New South Wales,AU-NSW,558.36,606.82,26.59,26.59,opennem.org.au,false,
2023-11-28 11:00:00,Australia,New South Wales,AU-NSW,565.62,614.22,25.65,25.65,opennem.org.au,false,
2023-11-28 12:00:00,Australia,New South Wales,AU-NSW,571.56,620.27,24.79,24.79,opennem.org.au,false,
2023-11-28 13:00:00,Australia,New South Wales,AU-NSW,582.11,631.45,23.41,23.41,opennem.org.au,false,
2023-11-28 14:00:00,Australia,New South Wales,AU-NSW,582.15,631.53,23.4,23.4,opennem.org.au,false,
2023-11-28 15:00:00,Australia,New South Wales,AU-NSW,585.61,635.23,22.95,22.95,opennem.org.au,false,
2023-11-28 16:00:00,Australia,New South Wales,AU-NSW,573.04,621.9,24.6,24.6,opennem.org.au,false,
2023-11-28 17:00:00,Australia,New South Wales,AU-NSW,567.07,615.54,25.38,25.38,opennem.org.au,false,
2023-11-28 18:00:00,Australia,New South Wales,AU-NSW,554.93,602.57,26.98,26.98,opennem.org.au,false,
2023-11-28 19:00:00,Australia,New South Wales,AU-NSW,557.26,605.47,26.69,26.69,opennem.org.au,false,
2023-11-28 20:00:00,Australia,New South Wales,AU-NSW,547.68,597.69,27.9,27.9,opennem.org.au,false,
2023-11-28 21:00:00,Australia,New South Wales,AU-NSW,501.29,551.53,33.98,33.98,opennem.org.au,false,
2023-11-28 22:00:00,Australia,New South Wales,AU-NSW,427.64,477.71,43.66,43.66,opennem.org.au,false,
2023-11-28 23:00:00,Australia,New South Wales,AU-NSW,363.05,412.02,52.16,52.16,opennem.org.au,false,
2023-11-29 00:00:00,Australia,New South Wales,AU-NSW,329.99,378.63,56.53,56.53,opennem.org.au,false,
2023-11-29 01:00:00,Australia,New South Wales,AU-NSW,288.35,336.05,62.01,62.01,opennem.org.au,false,
2023-11-29 02:00:00,Australia,New South Wales,AU-NSW,299.8,348.06,60.51,60.51,opennem.org.au,false,
2023-11-29 03:00:00,Australia,New South Wales,AU-NSW,338.99,387.51,55.36,55.36,opennem.org.au,false,
2023-11-29 04:00:00,Australia,New South Wales,AU-NSW,414.28,464.49,45.41,45.41,opennem.org.au,false,
2023-11-29 05:00:00,Australia,New South Wales,AU-NSW,468.13,519.18,38.38,38.38,opennem.org.au,false,
2023-11-29 06:00:00,Australia,New South Wales,AU-NSW,490.53,541.43,35.48,35.48,opennem.org.au,false,
2023-11-29 07:00:00,Australia,New South Wales,AU-NSW,547.43,598.98,28.17,28.17,opennem.org.au,false,
2023-11-29 08:00:00,Australia,New South Wales,AU-NSW,588.98,640.3,22.95,22.95,opennem.org.au,false,
2023-11-29 09:00:00,Australia,New South Wales,AU-NSW,612.9,664.43,19.79,19.79,opennem.org.au,false,
2023-11-29 10:00:00,Australia,New South Wales,AU-NSW,603.93,655.03,20.54,20.54,opennem.org.au,false,
2023-11-29 11:00:00,Australia,New South Wales,AU-NSW,599.33,650.18,21.15,21.15,opennem.org.au,false,
2023-11-29 12:00:00,Australia,New South Wales,AU-NSW,600.87,651.66,20.98,20.98,opennem.org.au,false,
2023-11-29 13:00:00,Australia,New South Wales,AU-NSW,605.45,656.53,20.35,20.35,opennem.org.au,false,
2023-11-29 14:00:00,Australia,New South Wales,AU-NSW,606.45,657.4,20.26,20.26,opennem.org.au,false,
2023-11-29 15:00:00,Australia,New South Wales,AU-NSW,612.46,663.4,19.45,19.45,opennem.org.au,false,
2023-11-29 16:00:00,Australia,New South Wales,AU-NSW,603.89,654.18,20.55,20.55,opennem.org.au,false,
2023-11-29 17:00:00,Australia,New South Wales,AU-NSW,595.54,645.3,21.64,21.64,opennem.org.au,false,
2023-11-29 18:00:00,Australia,New South Wales,AU-NSW,576.74,625.58,24.16,24.16,opennem.org.au,false,
2023-11-29 19:00:00,Australia,New South Wales,AU-NSW,555.77,604.81,26.91,26.91,opennem.org.au,false,
2023-11-29 20:00:00,Australia,New South Wales,AU-NSW,469.51,519.45,38.2,38.2,opennem.org.au,false,
2023-11-29 21:00:00,Australia,New South Wales,AU-NSW,377.84,427.73,50.23,50.23,opennem.org.au,false,
2023-11-29 22:00:00,Australia,New South Wales,AU-NSW,266.03,313.12,64.96,64.96,opennem.org.au,false,
2023-11-29 23:00:00,Australia,New South Wales,AU-NSW,233.53,279.2,69.24,69.24,opennem.org.au,false,
2023-11-30 00:00:00,Australia,New South Wales,AU-NSW,206.67,251.67,72.78,72.78,opennem.org.au,false,
2023-11-30 01:00:00,Australia,New South Wales,AU-NSW,209.83,254.13,72.36,72.36,opennem.org.au,false,
2023-11-30 02:00:00,Australia,New South Wales,AU-NSW,215.0,259.38,71.66,71.66,opennem.org.au,false,
